縣市,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,交易年月日,交易年份,交易月份,交易筆棟數,總樓層數,建物型態,建築完成年月,建築完成年份,建物移轉總面積平方公尺,總價元,單價元平方公尺,屋齡
臺北市,士林區,房地(土地+建物)+車位,48.89,住,1061111,106,11,土地1建物1車位1,五層,華廈(10層含以下有電梯),1061214,106,118.17,28300000,259688,0
臺北市,大安區,房地(土地+建物),3.28,商,1061116,106,11,土地3建物1車位0,十四層,住宅大樓(11層含以上有電梯),1060515,106,39.27,12000000,305577,0
臺北市,內湖區,房地(土地+建物)+車位,35.18,住,1061116,106,11,土地1建物1車位2,十九層,住宅大樓(11層含以上有電梯),1060407,106,285.26,66300000,269688,0
臺北市,內湖區,房地(土地+建物)+車位,24.71,住,1061121,106,11,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1060320,106,208.49,25500000,122308,0
臺北市,中山區,房地(土地+建物)+車位,17.72,商,1061121,106,11,土地3建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1061208,106,224.49,69610000,362958,0
臺北市,北投區,房地(土地+建物)+車位,13.29,住,1061122,106,11,土地1建物1車位1,二十五層,住宅大樓(11層含以上有電梯),1060220,106,196.59,48100000,270064,0
臺北市,大安區,房地(土地+建物)+車位,9.2,商,1061122,106,11,土地3建物1車位1,十五層,住宅大樓(11層含以上有電梯),1060828,106,134.56,42280000,314209,0
臺北市,北投區,房地(土地+建物)+車位,47.44,其他,1061122,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061117,106,189.59,12872518,67897,0
臺北市,士林區,房地(土地+建物)+車位,47.37,住,1061123,106,11,土地1建物1車位2,八層,華廈(10層含以下有電梯),1060307,106,267.12,68000000,316901,0
臺北市,文山區,房地(土地+建物),31.42,住,1061123,106,11,土地1建物1車位0,七層,華廈(10層含以下有電梯),1060104,106,140.1,24580000,175446,0
臺北市,文山區,房地(土地+建物)+車位,36.28,住,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1060106,106,185.56,26180000,166883,0
臺北市,文山區,房地(土地+建物),32.31,住,1061123,106,11,土地1建物1車位0,七層,華廈(10層含以下有電梯),1060104,106,133.65,21880000,163711,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,9339754,47918,0
臺北市,北投區,房地(土地+建物)+車位,48.48,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.15,10052824,53147,0
臺北市,北投區,房地(土地+建物)+車位,48.63,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.65,10052824,53007,0
臺北市,北投區,房地(土地+建物)+車位,48.48,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.69,10052824,52996,0
臺北市,北投區,房地(土地+建物)+車位,48.63,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.19,10052824,52857,0
臺北市,北投區,房地(土地+建物)+車位,48.48,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.15,9781433,51713,0
臺北市,北投區,房地(土地+建物)+車位,48.48,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.69,9781433,51565,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.86,9781433,51519,0
臺北市,北投區,房地(土地+建物)+車位,48.63,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.19,9781433,51430,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.34,9781433,51389,0
臺北市,北投區,房地(土地+建物)+車位,47.55,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.52,9980624,51309,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.89,9781433,51241,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.86,9645739,50804,0
臺北市,北投區,房地(土地+建物)+車位,47.96,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.79,9624322,50710,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.34,9645739,50676,0
臺北市,北投區,房地(土地+建物)+車位,48.39,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,195.85,9921044,50656,0
臺北市,北投區,房地(土地+建物)+車位,48.11,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.28,9624322,50580,0
臺北市,北投區,房地(土地+建物)+車位,47.26,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,194.52,9831196,50541,0
臺北市,北投區,房地(土地+建物)+車位,47.59,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.14,9852450,50489,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.86,9510044,50090,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.86,9510044,50090,0
臺北市,北投區,房地(土地+建物)+車位,47.96,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.79,9488627,49995,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.34,9510044,49963,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.34,9510044,49963,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.4,9510044,49948,0
臺北市,北投區,房地(土地+建物)+車位,47.36,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.29,9703022,49941,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,9724276,49891,0
臺北市,北投區,房地(土地+建物)+車位,48.11,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.28,9488627,49867,0
臺北市,北投區,房地(土地+建物)+車位,47.49,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.76,9703022,49820,0
臺北市,北投區,房地(土地+建物)+車位,47.49,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.76,9703022,49820,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.89,9510044,49819,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,9662856,49378,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.86,9374349,49375,0
臺北市,北投區,房地(土地+建物)+車位,47.96,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.79,9352933,49280,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.34,9374349,49251,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.34,9374349,49251,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,9596102,49234,0
臺北市,北投區,房地(土地+建物)+車位,48.11,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.28,9352933,49154,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,9596102,49115,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,9596102,49115,0
臺北市,北投區,房地(土地+建物)+車位,47.85,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.89,9596102,48987,0
臺北市,北投區,房地(土地+建物)+車位,47.85,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.89,9596102,48987,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.86,9288682,48924,0
臺北市,北投區,房地(土地+建物)+車位,47.96,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.79,9267265,48829,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.86,9238655,48660,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,9467928,48576,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,9467928,48576,0
臺北市,北投區,房地(土地+建物)+車位,47.96,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.79,9217238,48565,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.34,9238655,48538,0
臺北市,北投區,房地(土地+建物)+車位,47.49,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.76,9446674,48504,0
臺北市,北投區,房地(土地+建物)+車位,47.49,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.76,9446674,48504,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,196.67,9533763,48476,0
臺北市,北投區,房地(土地+建物)+車位,48.11,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.28,9217238,48440,0
臺北市,北投區,房地(土地+建物)+車位,47.52,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.27,9446674,48377,0
臺北市,北投區,房地(土地+建物)+車位,47.85,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.89,9467928,48333,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.86,9152987,48209,0
臺北市,北投區,房地(土地+建物)+車位,47.96,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.79,9131571,48114,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.34,9152987,48088,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.4,9152987,48072,0
臺北市,北投區,房地(土地+建物)+車位,48.11,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.28,9131571,47990,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.89,9152987,47949,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,9339754,47918,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,9339754,47803,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,9339754,47803,0
臺北市,北投區,房地(土地+建物)+車位,47.52,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.27,9318500,47721,0
臺北市,北投區,房地(土地+建物)+車位,47.85,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.89,9339754,47679,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.86,9017292,47494,0
臺北市,北投區,房地(土地+建物)+車位,47.96,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.79,8995875,47399,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.34,9017292,47375,0
臺北市,北投區,房地(土地+建物)+車位,48.11,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.28,8995875,47277,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,9126564,46825,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.86,8881597,46780,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,9126564,46712,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,9126564,46712,0
臺北市,北投區,房地(土地+建物)+車位,47.96,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,189.79,8860180,46684,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.34,8881597,46662,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.4,8881597,46647,0
臺北市,北投區,房地(土地+建物)+車位,47.52,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.27,9105310,46629,0
臺北市,北投區,房地(土地+建物)+車位,47.85,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.89,9126564,46590,0
臺北市,北投區,房地(土地+建物)+車位,48.11,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.28,8860180,46564,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.89,8881597,46527,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,8998390,46167,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,8998390,46167,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,196.67,9060867,46071,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,8998390,46056,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,8998390,46056,0
臺北市,北投區,房地(土地+建物)+車位,47.52,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.27,8977136,45973,0
臺北市,北投區,房地(土地+建物)+車位,47.52,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.27,8977136,45973,0
臺北市,北投區,房地(土地+建物)+車位,47.85,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.89,8998390,45936,0
臺北市,北投區,房地(土地+建物)+車位,47.85,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.89,8998390,45936,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.89,8745902,45816,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,8870216,45509,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,8870216,45400,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,8870216,45400,0
臺北市,北投區,房地(土地+建物)+車位,47.52,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.27,8848962,45317,0
臺北市,北投區,房地(土地+建物)+車位,47.85,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.89,8870216,45282,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,8802679,44983,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,8742042,44852,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,8742042,44852,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,8742042,44744,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,8742042,44744,0
臺北市,北投區,房地(土地+建物)+車位,47.81,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,195.38,8613869,44088,0
臺北市,北投區,房地(土地+建物)+車位,48.71,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.4,9781433,51373,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,9596102,49234,0
臺北市,北投區,房地(土地+建物)+車位,48.86,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,190.89,9374349,49109,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,9126564,46825,0
臺北市,北投區,房地(土地+建物)+車位,47.85,其他,1061123,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061114,106,195.89,9126564,46590,0
臺北市,北投區,房地(土地+建物)+車位,47.68,其他,1061123,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,194.91,8870216,45509,0
臺北市,北投區,房地(土地+建物)+車位,81.89,住,1061124,106,11,土地1建物1車位3,四層,華廈(10層含以下有電梯),1060420,106,271.01,31100000,155404,0
臺北市,北投區,房地(土地+建物)+車位,48.03,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,194.6,10028734,51535,0
臺北市,北投區,房地(土地+建物)+車位,47.54,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061117,106,189.97,11553115,60815,0
臺北市,北投區,房地(土地+建物)+車位,47.73,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061117,106,190.39,11553116,60681,0
臺北市,北投區,房地(土地+建物)+車位,47.73,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061117,106,190.39,11281791,59256,0
臺北市,北投區,房地(土地+建物)+車位,47.54,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061117,106,189.97,11116866,58519,0
臺北市,北投區,房地(土地+建物)+車位,48.19,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,194.75,10050138,51605,0
臺北市,北投區,房地(土地+建物)+車位,47.1,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,193.43,9959370,51488,0
臺北市,北投區,房地(土地+建物)+車位,48.36,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.23,10050138,51478,0
臺北市,北投區,房地(土地+建物)+車位,47.23,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061114,106,193.9,9959370,51363,0
臺北市,北投區,房地(土地+建物)+車位,48.39,其他,1061124,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,195.85,9921044,50656,0
臺北市,北投區,房地(土地+建物)+車位,46.93,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061117,106,190.39,9558610,50205,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,9791950,50038,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,9791950,50038,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9791950,49918,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9791950,49918,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,9662856,49378,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9662856,49260,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9662856,49260,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,9533763,48719,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,9533763,48719,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9533763,48602,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地0建物1車位0,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9533763,48602,0
臺北市,北投區,房地(土地+建物)+車位,48.26,其他,1061124,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,196.04,9512358,48523,0
臺北市,北投區,房地(土地+建物)+車位,48.13,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.06,9383265,48105,0
臺北市,北投區,房地(土地+建物)+車位,48.13,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.06,9383265,48105,0
臺北市,北投區,房地(土地+建物)+車位,48.26,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.53,9383265,47989,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9404668,47944,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,196.67,9404668,47820,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,196.67,9404668,47820,0
臺北市,北投區,房地(土地+建物)+車位,46.08,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061117,106,189.25,8924114,47155,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,9189961,46962,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9189961,46849,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9189961,46849,0
臺北市,北投區,房地(土地+建物)+車位,48.26,其他,1061124,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,196.04,9168557,46769,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,9060867,46302,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,9060867,46302,0
臺北市,北投區,房地(土地+建物)+車位,48.26,其他,1061124,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,196.04,9060867,46219,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9060867,46191,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,196.16,9060867,46191,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,196.67,9060867,46071,0
臺北市,北投區,房地(土地+建物)+車位,48.59,其他,1061124,106,11,土地1建物1車位1,十層,華廈(10層含以下有電梯),1061116,106,196.67,9060867,46071,0
臺北市,北投區,房地(土地+建物)+車位,48.46,其他,1061124,106,11,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1061116,106,195.69,8931773,45642,0
