縣市,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,交易年月日,交易年份,交易月份,交易筆棟數,總樓層數,建物型態,建築完成年月,建築完成年份,建物移轉總面積平方公尺,總價元,單價元平方公尺,屋齡
高雄市,左營區,房地(土地+建物)+車位,30.26,住,1070918,107,9,土地1建物1車位1,十八層,住宅大樓(11層含以上有電梯),1050108,105,244.52,18200000,75588,2
高雄市,仁武區,房地(土地+建物)+車位,30.63,其他,1070714,107,7,土地1建物1車位1,十八層,住宅大樓(11層含以上有電梯),1050203,105,215.43,9400000,43634,2
高雄市,仁武區,房地(土地+建物)+車位,30.63,商,1070916,107,9,土地1建物1車位1,十八層,住宅大樓(11層含以上有電梯),1050203,105,215.43,9500000,44098,2
高雄市,左營區,房地(土地+建物)+車位,24.76,住,1070126,107,1,土地1建物1車位2,十八層,住宅大樓(11層含以上有電梯),1050921,105,295.31,23540000,79713,2
高雄市,左營區,房地(土地+建物)+車位,24.76,住,1070126,107,1,土地1建物1車位2,十八層,住宅大樓(11層含以上有電梯),1050921,105,287.73,22850000,79415,2
高雄市,左營區,房地(土地+建物)+車位,24.76,住,1070208,107,2,土地1建物1車位2,十八層,住宅大樓(11層含以上有電梯),1050921,105,295.31,23030000,77986,2
高雄市,左營區,房地(土地+建物)+車位,24.76,住,1070210,107,2,土地1建物1車位2,十八層,住宅大樓(11層含以上有電梯),1050921,105,295.31,23030000,77986,2
高雄市,左營區,房地(土地+建物)+車位,23.17,住,1070227,107,2,土地1建物1車位1,十八層,住宅大樓(11層含以上有電梯),1050921,105,276.97,21880000,78998,2
高雄市,左營區,房地(土地+建物)+車位,24.76,住,1070401,107,4,土地1建物1車位2,十八層,住宅大樓(11層含以上有電梯),1050921,105,287.73,22380000,77781,2
高雄市,左營區,房地(土地+建物)+車位,25.82,住,1070501,107,5,土地1建物1車位2,十八層,住宅大樓(11層含以上有電梯),1050921,105,294.9,23900000,81044,2
高雄市,左營區,房地(土地+建物)+車位,23.17,住,1070601,107,6,土地1建物1車位1,十八層,住宅大樓(11層含以上有電梯),1050921,105,288.97,21160000,73226,2
高雄市,左營區,房地(土地+建物)+車位,15.49,住,1070715,107,7,土地1建物1車位1,十八層,住宅大樓(11層含以上有電梯),1050921,105,198.07,15790000,79719,2
高雄市,左營區,房地(土地+建物),138.19,住,1070830,107,8,土地1建物1車位0,十八層,透天厝,1050921,105,285.15,38100000,133614,2
高雄市,左營區,房地(土地+建物)+車位,16.02,住,1070930,107,9,土地1建物1車位1,十八層,住宅大樓(11層含以上有電梯),1050921,105,201.05,16410000,81621,2
高雄市,三民區,房地(土地+建物)+車位,32.65,住,1070123,107,1,土地2建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050120,105,141.1,9900000,70163,2
高雄市,三民區,房地(土地+建物)+車位,39.11,住,1070221,107,2,土地2建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050120,105,174.21,10800000,61994,2
高雄市,小港區,房地(土地+建物)+車位,22.7,住,1070701,107,7,土地0建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050218,105,177.49,7700000,43383,2
高雄市,三民區,房地(土地+建物),17.01,商,1070501,107,5,土地1建物1車位0,十二層,店面(店鋪),1050606,105,153.01,11180000,73067,2
高雄市,左營區,房地(土地+建物)+車位,23.35,住,1070108,107,1,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050613,105,128.96,9150000,70952,2
高雄市,左營區,房地(土地+建物),28,住,1070201,107,2,土地1建物1車位0,十二層,店面(店鋪),1050613,105,149.48,18500000,123762,2
高雄市,左營區,房地(土地+建物)+車位,23.35,住,1070205,107,2,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050613,105,128.96,7480000,58002,2
高雄市,左營區,房地(土地+建物)+車位,26.28,住,1070501,107,5,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050613,105,143.86,10250000,71250,2
高雄市,左營區,房地(土地+建物)+車位,22.74,住,1070501,107,5,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050613,105,125.29,8600000,68641,2
高雄市,左營區,房地(土地+建物)+車位,26.28,住,1070601,107,6,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050613,105,143.86,9900000,68817,2
高雄市,左營區,房地(土地+建物)+車位,23.35,住,1070601,107,6,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050613,105,128.96,8700000,67463,2
高雄市,左營區,房地(土地+建物)+車位,26.28,住,1070701,107,7,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050613,105,143.86,11100000,77158,2
高雄市,左營區,房地(土地+建物)+車位,26.28,住,1070916,107,9,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050613,105,143.86,8500000,59085,2
高雄市,左營區,房地(土地+建物)+車位,26.28,住,1070920,107,9,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050613,105,143.86,9300000,64646,2
高雄市,三民區,房地(土地+建物)+車位,34.1,住,1070115,107,1,土地1建物1車位2,十九層,住宅大樓(11層含以上有電梯),1050615,105,343.28,21800000,68564,2
高雄市,三民區,房地(土地+建物)+車位,21.49,住,1070118,107,1,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050615,105,216.95,16280000,81680,2
高雄市,三民區,房地(土地+建物)+車位,19,住,1070127,107,1,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050615,105,191.52,11800000,66872,2
高雄市,三民區,房地(土地+建物)+車位,22.58,住,1070130,107,1,土地1建物1車位2,十九層,住宅大樓(11層含以上有電梯),1050615,105,227.52,14500000,71373,2
高雄市,三民區,房地(土地+建物)+車位,19,住,1070211,107,2,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050615,105,191.52,14700000,84234,2
高雄市,三民區,房地(土地+建物)+車位,18.68,住,1070211,107,2,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050615,105,189.22,14200000,81538,2
高雄市,鼓山區,房地(土地+建物)+車位,22.38,住,1070104,107,1,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,264.06,17500000,66273,2
高雄市,鼓山區,房地(土地+建物)+車位,17.62,住,1070104,107,1,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,225.46,13900000,61652,2
高雄市,鼓山區,房地(土地+建物)+車位,22.38,住,1070105,107,1,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,264.06,16700000,63243,2
高雄市,鼓山區,房地(土地+建物)+車位,17.62,住,1070113,107,1,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,225.46,14100000,62539,2
高雄市,鼓山區,房地(土地+建物)+車位,17.62,住,1070117,107,1,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,225.46,13800000,61208,2
高雄市,鼓山區,房地(土地+建物)+車位,17.62,住,1070119,107,1,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,222.73,13700000,61509,2
高雄市,鼓山區,房地(土地+建物)+車位,22.38,住,1070205,107,2,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,264.06,16350000,61918,2
高雄市,鼓山區,房地(土地+建物)+車位,17.62,住,1070205,107,2,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,225.46,13500000,59878,2
高雄市,鼓山區,房地(土地+建物)+車位,17.62,住,1070208,107,2,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,207.39,14500000,69917,2
高雄市,鼓山區,房地(土地+建物)+車位,22.38,住,1070222,107,2,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,264.06,17200000,65137,2
高雄市,鼓山區,房地(土地+建物)+車位,17.62,住,1070313,107,3,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,207.39,14005000,67530,2
高雄市,鼓山區,房地(土地+建物)+車位,22.38,住,1070318,107,3,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,264.06,18580000,70363,2
高雄市,鼓山區,房地(土地+建物)+車位,17.62,住,1070325,107,3,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,207.39,12300000,59309,2
高雄市,鼓山區,房地(土地+建物)+車位,17.62,住,1070331,107,3,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,222.73,15700000,70489,2
高雄市,鼓山區,房地(土地+建物)+車位,22.38,住,1070401,107,4,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,264.06,16880000,63925,2
高雄市,鼓山區,房地(土地+建物)+車位,22.38,住,1070401,107,4,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,264.06,16800000,63622,2
高雄市,鼓山區,房地(土地+建物)+車位,22.38,住,1070401,107,4,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,264.06,15880000,60138,2
高雄市,鼓山區,房地(土地+建物)+車位,22.38,住,1070407,107,4,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,261.33,17000000,65052,2
高雄市,鼓山區,房地(土地+建物)+車位,22.38,住,1070414,107,4,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050826,105,264.06,17150000,64947,2
高雄市,鼓山區,房地(土地+建物)+車位,26.72,住,1070501,107,5,土地1建物1車位2,十九層,住宅大樓(11層含以上有電梯),1050826,105,321.36,22000000,68459,2
高雄市,鼓山區,房地(土地+建物)+車位,26.72,住,1070601,107,6,土地1建物1車位2,十九層,住宅大樓(11層含以上有電梯),1050826,105,318.63,22220000,69736,2
高雄市,鳳山區,房地(土地+建物)+車位,58.85,住,1070401,107,4,土地1建物1車位2,十九層,住宅大樓(11層含以上有電梯),1051205,105,332.16,23800000,71652,2
高雄市,鳳山區,房地(土地+建物)+車位,42.48,住,1070814,107,8,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1051205,105,241.24,15980000,66241,2
高雄市,鳳山區,房地(土地+建物)+車位,53.15,住,1070823,107,8,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1051205,105,300.25,23000000,76603,2
高雄市,鳳山區,房地(土地+建物)+車位,45.06,住,1070905,107,9,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1051205,105,256.22,17180000,67052,2
高雄市,鳳山區,房地(土地+建物)+車位,42.85,住,1070911,107,9,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1051205,105,243.29,17000000,69875,2
高雄市,鳳山區,房地(土地+建物)+車位,45.06,住,1070914,107,9,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1051205,105,256.22,18880000,73687,2
高雄市,鳳山區,房地(土地+建物)+車位,13.04,商,1070501,107,5,土地1建物1車位1,十一層,住宅大樓(11層含以上有電梯),1050118,105,106.86,3900000,36496,2
高雄市,楠梓區,房地(土地+建物)+車位,26.28,住,1070102,107,1,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,157.77,9790000,65730,2
高雄市,楠梓區,房地(土地+建物)+車位,32.95,住,1070119,107,1,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,195.87,12070000,64386,2
高雄市,楠梓區,房地(土地+建物),21.77,住,1070123,107,1,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),1050604,105,130.99,8500000,64890,2
高雄市,楠梓區,房地(土地+建物)+車位,26.28,住,1070203,107,2,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,157.77,9760000,65501,2
高雄市,楠梓區,房地(土地+建物)+車位,25.49,住,1070207,107,2,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,159.87,8980000,59217,2
高雄市,楠梓區,房地(土地+建物)+車位,30.69,住,1070210,107,2,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,182.62,11520000,66370,2
高雄市,楠梓區,房地(土地+建物)+車位,33.83,住,1070301,107,3,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,199.03,12390000,65075,2
高雄市,楠梓區,房地(土地+建物)+車位,32.85,住,1070303,107,3,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,196.78,12250000,65113,2
高雄市,楠梓區,房地(土地+建物)+車位,27.06,住,1070308,107,3,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,160.83,9890000,65730,2
高雄市,楠梓區,房地(土地+建物),13.53,住,1070312,107,3,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),1050604,105,84.25,5130000,60890,2
高雄市,楠梓區,房地(土地+建物)+車位,26.28,住,1070314,107,3,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,157.77,9830000,66036,2
高雄市,楠梓區,房地(土地+建物)+車位,26.28,住,1070316,107,3,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,157.77,9830000,66036,2
高雄市,楠梓區,房地(土地+建物)+車位,32.85,住,1070319,107,3,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,195.62,12070000,63907,2
高雄市,楠梓區,房地(土地+建物)+車位,33.83,住,1070401,107,4,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,199.03,12590000,66257,2
高雄市,楠梓區,房地(土地+建物)+車位,32.95,住,1070401,107,4,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,195.52,12260000,65669,2
高雄市,楠梓區,房地(土地+建物)+車位,30.69,住,1070401,107,4,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,182.62,11110000,63686,2
高雄市,楠梓區,房地(土地+建物)+車位,30.69,住,1070401,107,4,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,182.62,10970000,63425,2
高雄市,楠梓區,房地(土地+建物)+車位,32.95,住,1070402,107,4,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,195.52,12360000,66272,2
高雄市,楠梓區,房地(土地+建物)+車位,26.38,住,1070501,107,5,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,157.92,9640000,65272,2
高雄市,楠梓區,房地(土地+建物)+車位,32.95,住,1070501,107,5,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,195.52,12110000,64763,2
高雄市,楠梓區,房地(土地+建物)+車位,32.16,住,1070601,107,6,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,192.81,11770000,63181,2
高雄市,楠梓區,房地(土地+建物)+車位,32.95,住,1070601,107,6,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,195.87,11820000,62880,2
高雄市,楠梓區,房地(土地+建物)+車位,26.28,住,1070615,107,6,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,157.77,9890000,65730,2
高雄市,楠梓區,房地(土地+建物)+車位,32.16,住,1070616,107,6,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,192.81,11870000,63784,2
高雄市,楠梓區,房地(土地+建物)+車位,32.95,住,1070622,107,6,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,195.52,12110000,64763,2
高雄市,楠梓區,房地(土地+建物)+車位,36.67,住,1070705,107,7,土地1建物1車位2,二十層,住宅大樓(11層含以上有電梯),1050604,105,219.24,13440000,65669,2
高雄市,楠梓區,房地(土地+建物)+車位,32.95,住,1070723,107,7,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,195.87,11870000,63181,2
高雄市,楠梓區,房地(土地+建物)+車位,39.12,住,1070730,107,7,土地1建物1車位2,二十層,住宅大樓(11層含以上有電梯),1050604,105,228.87,13770000,65075,2
高雄市,楠梓區,房地(土地+建物)+車位,32.85,住,1070803,107,8,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,196.78,11800000,62418,2
高雄市,楠梓區,房地(土地+建物),13.53,住,1070804,107,8,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),1050604,105,84.25,3900000,46291,2
高雄市,楠梓區,房地(土地+建物)+車位,26.38,住,1070823,107,8,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,157.92,11000000,75890,2
高雄市,楠梓區,房地(土地+建物)+車位,32.95,住,1070830,107,8,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,195.52,12160000,65669,2
高雄市,楠梓區,房地(土地+建物)+車位,18.73,住,1070910,107,9,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,110.3,6170000,60776,2
高雄市,楠梓區,房地(土地+建物)+車位,33.83,住,1070913,107,9,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050604,105,199.03,12490000,65666,2
高雄市,三民區,房地(土地+建物)+車位,12.24,商,1070103,107,1,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,171.05,11550000,67524,2
高雄市,三民區,房地(土地+建物)+車位,12.46,商,1070119,107,1,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,173.81,11500000,66164,2
高雄市,三民區,房地(土地+建物)+車位,19.52,商,1070124,107,1,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,270.78,28500000,105251,2
高雄市,三民區,房地(土地+建物)+車位,11.47,商,1070129,107,1,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,159.64,10730000,67214,2
高雄市,三民區,房地(土地+建物)+車位,12.57,商,1070129,107,1,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,174.4,10470000,60034,2
高雄市,三民區,房地(土地+建物)+車位,12.68,商,1070130,107,1,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,175.61,10280000,58539,2
高雄市,三民區,房地(土地+建物)+車位,12.91,商,1070303,107,3,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,178.8,11700000,65436,2
高雄市,三民區,房地(土地+建物)+車位,12.35,商,1070312,107,3,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,171.64,12380000,72128,2
高雄市,三民區,房地(土地+建物)+車位,11.58,商,1070320,107,3,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,160.85,10690000,66459,2
高雄市,三民區,房地(土地+建物)+車位,11.58,商,1070321,107,3,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,160.85,11250000,69941,2
高雄市,三民區,房地(土地+建物)+車位,11.47,商,1070401,107,4,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,159.64,10580000,66274,2
高雄市,三民區,房地(土地+建物)+車位,12.57,商,1070401,107,4,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,174.4,11370000,65195,2
高雄市,三民區,房地(土地+建物)+車位,11.58,商,1070401,107,4,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,160.85,9300000,57818,2
高雄市,三民區,房地(土地+建物),11.03,商,1070410,107,4,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),1051104,105,152.44,10000000,65600,2
高雄市,三民區,房地(土地+建物)+車位,12.68,商,1070501,107,5,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,175.61,12380000,70497,2
高雄市,三民區,房地(土地+建物)+車位,12.68,商,1070501,107,5,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,175.61,9980000,56830,2
高雄市,三民區,房地(土地+建物)+車位,13.02,商,1070625,107,6,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,178.56,12100000,67764,2
高雄市,三民區,房地(土地+建物)+車位,14.01,商,1070730,107,7,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051104,105,193.17,13500000,69887,2
高雄市,鼓山區,房地(土地+建物)+車位,45.2,住,1070122,107,1,土地1建物1車位1,二十六層,住宅大樓(11層含以上有電梯),1050330,105,449.22,77806000,174467,2
高雄市,鼓山區,房地(土地+建物)+車位,47.48,住,1070323,107,3,土地1建物1車位2,二十六層,住宅大樓(11層含以上有電梯),1050713,105,389.67,33800000,86740,2
高雄市,鼓山區,房地(土地+建物)+車位,33.52,住,1070323,107,3,土地1建物1車位2,二十六層,住宅大樓(11層含以上有電梯),1050713,105,290.24,24650000,84930,2
高雄市,鼓山區,房地(土地+建物)+車位,33.52,住,1070525,107,5,土地1建物1車位1,二十六層,住宅大樓(11層含以上有電梯),1050713,105,261.06,27880000,106795,2
高雄市,鼓山區,房地(土地+建物)+車位,33.52,住,1070601,107,6,土地1建物1車位1,二十六層,住宅大樓(11層含以上有電梯),1050713,105,261.06,24580000,94155,2
高雄市,鼓山區,房地(土地+建物)+車位,33.52,住,1070824,107,8,土地1建物1車位1,二十六層,住宅大樓(11層含以上有電梯),1050713,105,261.06,25770000,98713,2
高雄市,左營區,房地(土地+建物)+車位,18.87,商,1070113,107,1,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,296.03,16800000,56751,2
高雄市,左營區,房地(土地+建物)+車位,16.01,商,1070124,107,1,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,235.4,13300000,56500,2
高雄市,左營區,房地(土地+建物)+車位,16.01,商,1070301,107,3,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,235.4,13550000,57562,2
高雄市,左營區,房地(土地+建物)+車位,18.56,商,1070307,107,3,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,281.31,16100000,57232,2
高雄市,左營區,房地(土地+建物)+車位,18.56,商,1070501,107,5,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,281.31,16000000,56877,2
高雄市,左營區,房地(土地+建物)+車位,16.01,商,1070501,107,5,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,235.4,13000000,55225,2
高雄市,左營區,房地(土地+建物)+車位,16.01,商,1070501,107,5,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,235.4,13000000,55225,2
高雄市,左營區,房地(土地+建物)+車位,18.87,商,1070601,107,6,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,296.03,17800000,60129,2
高雄市,左營區,房地(土地+建物),13.93,商,1070701,107,7,土地2建物1車位0,二十三層,住宅大樓(11層含以上有電梯),1051110,105,159.85,10360000,64811,2
高雄市,左營區,房地(土地+建物)+車位,16.01,商,1070701,107,7,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,234.02,13000000,55551,2
高雄市,左營區,房地(土地+建物)+車位,16.01,商,1070727,107,7,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,235.4,15580000,66185,2
高雄市,左營區,房地(土地+建物)+車位,13.93,商,1070805,107,8,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,183.5,10650000,58038,2
高雄市,左營區,房地(土地+建物)+車位,18.56,商,1070808,107,8,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,275.1,16180000,58815,2
高雄市,左營區,房地(土地+建物)+車位,18.56,商,1070812,107,8,土地2建物1車位2,二十三層,住宅大樓(11層含以上有電梯),1051110,105,295.56,17200000,58195,2
高雄市,左營區,房地(土地+建物)+車位,18.87,商,1070815,107,8,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,290.12,16700000,57562,2
高雄市,左營區,房地(土地+建物)+車位,18.56,商,1070916,107,9,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,281.01,19000000,67613,2
高雄市,左營區,房地(土地+建物)+車位,18.87,商,1071003,107,10,土地2建物1車位1,二十三層,住宅大樓(11層含以上有電梯),1051110,105,296.03,16900000,57089,2
高雄市,鼓山區,房地(土地+建物)+車位,27.95,住,1070401,107,4,土地1建物1車位1,二十八層,住宅大樓(11層含以上有電梯),1050203,105,341.73,28820000,84336,2
高雄市,鼓山區,房地(土地+建物)+車位,35,住,1070814,107,8,土地1建物1車位1,二十八層,住宅大樓(11層含以上有電梯),1050203,105,428.21,32550000,76014,2
高雄市,鼓山區,房地(土地+建物)+車位,30.09,住,1070905,107,9,土地1建物1車位2,二十八層,住宅大樓(11層含以上有電梯),1050203,105,367.25,30080000,81906,2
高雄市,鼓山區,房地(土地+建物)+車位,28.83,住,1070910,107,9,土地1建物1車位2,二十八層,住宅大樓(11層含以上有電梯),1050203,105,355.13,33500000,94332,2
高雄市,鼓山區,房地(土地+建物)+車位,28.75,住,1070910,107,9,土地1建物1車位2,二十八層,住宅大樓(11層含以上有電梯),1050203,105,350.83,33000000,94063,2
高雄市,前鎮區,房地(土地+建物)+車位,27.92,住,1070816,107,8,土地1建物1車位2,二十八層,住宅大樓(11層含以上有電梯),1051121,105,234.66,22200000,94605,2
高雄市,鳥松區,房地(土地+建物)+車位,44.5,住,1070117,107,1,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1050910,105,213.44,15500000,72620,2
高雄市,鳥松區,房地(土地+建物)+車位,59.33,住,1070301,107,3,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,336.68,23180000,68849,2
高雄市,鳥松區,房地(土地+建物)+車位,56.08,住,1070301,107,3,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,317.43,21500000,67731,2
高雄市,鳥松區,房地(土地+建物)+車位,53.3,住,1070402,107,4,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,302.46,21080000,69695,2
高雄市,鳥松區,房地(土地+建物)+車位,50.98,住,1070501,107,5,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1050910,105,286.49,18250000,63702,2
高雄市,鳥松區,房地(土地+建物)+車位,58.4,住,1070628,107,6,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,333.26,27800000,83418,2
高雄市,鳥松區,房地(土地+建物)+車位,57.01,住,1070806,107,8,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,320.86,22000000,68566,2
高雄市,鳥松區,房地(土地+建物)+車位,59.33,住,1070813,107,8,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,336.68,21580000,64096,2
高雄市,鳥松區,房地(土地+建物)+車位,57.01,住,1070825,107,8,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,320.86,22500000,70124,2
高雄市,鳥松區,房地(土地+建物)+車位,57.47,住,1070830,107,8,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,329.83,24000000,72765,2
高雄市,鳥松區,房地(土地+建物)+車位,57.47,住,1070903,107,9,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,329.83,23000000,69733,2
高雄市,鳥松區,房地(土地+建物)+車位,59.33,住,1070903,107,9,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,336.68,22800000,67720,2
高雄市,鳥松區,房地(土地+建物)+車位,57.01,住,1071001,107,10,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1050910,105,320.86,21200000,66072,2
高雄市,苓雅區,房地(土地+建物)+車位,44.85,住,1070401,107,4,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1051213,105,372.22,39990000,116896,2
高雄市,苓雅區,房地(土地+建物)+車位,45.97,住,1070401,107,4,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1051213,105,371.15,38800000,111516,2
高雄市,苓雅區,房地(土地+建物)+車位,45.95,住,1070501,107,5,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1051213,105,347.71,39870000,120016,2
